time,price
0.0,2.556727636054209
0.001,2.663536620531289
0.002,2.2946513003513234
0.003,2.2580729265225177
0.004,2.4302557735729238
0.005,2.2804431708361035
0.006,2.285834175170095
0.007,2.4655277703161262
0.008,2.3232753799863657
0.009000000000000001,2.4199023465246983
0.01,2.657543619021321
0.011,2.714826422111657
0.012,2.9328338664823574
0.013000000000000001,2.9128542788722616
0.014,2.854521491442494
0.015,2.917064119819628
0.016,2.7227136829369405
0.017,2.8700246110661825
0.018000000000000002,2.8750913288082307
0.019,2.7016567750579856
0.02,2.851269278479452
0.021,2.942783547235191
0.022,2.896860037699982
0.023,2.8109104132674174
0.024,2.860555939896104
0.025,2.6507707427100033
0.026000000000000002,2.503213929417191
0.027,2.6662338878788345
0.028,2.7125499615755917
0.029,2.8809972263632515
0.03,2.9132858194754974
0.031,3.15757366528519
0.032,3.015304328822536
0.033,3.197382507559662
0.034,3.350061964706871
0.035,3.5421452246070766
0.036000000000000004,3.8138957243262173
0.037,3.77538536102123
0.038,3.801114001411861
0.039,4.1581258888881605
0.04,4.40512345354726
0.041,4.608938562501621
0.042,4.381923120709437
0.043000000000000003,4.755378332052756
0.044,4.87549833781974
0.045,5.077819466782969
0.046,4.7779865289117645
0.047,4.863744107239125
0.048,4.46297967255347
0.049,4.628442938387348
0.05,4.655584638132839
0.051000000000000004,4.7228790815695305
0.052000000000000005,4.566323296290858
0.053,4.645965885185526
0.054,4.641271867605872
0.055,4.355648165813046
0.056,4.4254976634210195
0.057,4.40617021698156
0.058,4.166666702315194
0.059000000000000004,4.359780513597009
0.06,4.138039368463563
0.061,4.024764366542945
0.062,3.7263630588419945
0.063,3.4695236555718463
0.064,3.5508568195402583
0.065,3.9526451568263807
0.066,3.8666479776303717
0.067,3.838657346396781
0.068,3.80392406805651
0.069,3.9933156830425247
0.07,4.430305136569432
0.07100000000000001,4.518361002363079
0.07200000000000001,4.510421742911126
0.073,4.718619731040424
0.074,4.875005571748111
0.075,4.852778263712182
0.076,4.8933843116988704
0.077,4.750751632079867
0.078,4.793318030427068
0.079,4.555084870057545
0.08,4.847851588480634
0.081,5.149848423316559
0.082,4.759465532530372
0.083,4.390298195375207
0.084,4.244473911952397
0.085,4.227307931190236
0.08600000000000001,4.428277900207205
0.08700000000000001,4.364513457254347
0.088,4.5604303316961925
0.089,4.272095130430895
0.09,4.220977469599421
0.091,4.1899223704174755
0.092,4.00059184851072
0.093,3.8344042086447816
0.094,3.939091584771906
0.095,3.989070130260009
0.096,4.151733197382883
0.097,3.795498167590421
0.098,4.058975280815509
0.099,4.386372870561639
0.1,4.787319017222225
0.101,4.774967643025175
0.10200000000000001,4.644871788783235
0.10300000000000001,4.754634647925416
0.10400000000000001,4.782834521319918
0.105,4.968536519658307
0.106,4.513639319178437
0.107,4.445882605547781
0.108,4.486169905544563
0.109,4.293105987483558
0.11,4.101454089368983
0.111,4.425457195631278
0.112,4.52409157446754
0.113,4.336877314322004
0.114,4.655973609139463
0.115,4.578155769300312
0.116,4.40351607266795
0.117,4.248665805402377
0.11800000000000001,4.132382402950672
0.11900000000000001,4.226086609824265
0.12,4.213063862813481
0.121,4.253071161063213
0.122,4.158711207863017
0.123,4.263041581941946
0.124,4.119809409973273
0.125,4.177177426184075
0.126,3.9786541764938255
0.127,4.16202855712532
0.128,4.285478347032782
0.129,4.237922768205521
0.13,4.270843025797297
0.131,4.164710204802799
0.132,4.089805880627704
0.133,4.128809526553383
0.134,4.315997097421702
0.135,4.012336066305382
0.136,3.9527419919472857
0.137,4.081454606392372
0.138,3.8768663916752253
0.139,3.6569638711823806
0.14,3.8246474258090517
0.14100000000000001,3.747458219500359
0.14200000000000002,4.07303175506274
0.14300000000000002,4.226905747684695
0.14400000000000002,4.249442598217071
0.145,4.234113835814599
0.146,4.216069590775126
0.147,4.177481559806943
0.148,4.102280506462837
0.149,3.8636880037207497
0.15,3.7809367736214625
0.151,3.837547062709639
0.152,3.6619907402536
0.153,3.475752234977058
0.154,3.358127429599894
0.155,3.62530961778067
0.156,3.857888380502864
0.157,3.9633102264701288
0.158,3.869465180966496
0.159,4.039846955712327
0.16,3.7362412168103987
0.161,3.8565657000405436
0.162,3.8794596024356034
0.163,4.282884282483135
0.164,4.39997451769525
0.165,4.320341756189292
0.166,4.364828491409225
0.167,4.231651620276622
0.168,4.310176308084377
0.169,4.230154131318559
0.17,4.365832321292915
0.171,4.545837267910712
0.17200000000000001,4.335434594247622
0.17300000000000001,4.6005468966716405
0.17400000000000002,4.100834854540883
0.17500000000000002,3.876358287394681
0.176,4.011135276546397
0.177,4.14936919830456
0.178,4.500292418497689
0.179,4.457938550214973
0.18,4.44157005147042
0.181,4.595855372164029
0.182,4.485112918626223
0.183,4.5853292296206005
0.184,4.473539051065346
0.185,4.394207359267713
0.186,4.554487285931268
0.187,4.661497512636686
0.188,4.49464752107976
0.189,4.754472017558903
0.19,4.483333233139558
0.191,4.560849859089898
0.192,4.705201769858894
0.193,4.617503882046987
0.194,4.386950847894481
0.195,4.203930649482394
0.196,4.238751210722327
0.197,4.566683889975348
0.198,4.520890243871697
0.199,4.1767871139644575
0.2,4.080020358855625
0.201,3.783266803393767
0.202,4.005015423947393
0.203,4.100512707481038
0.20400000000000001,4.186540607805388
0.20500000000000002,3.820109447449493
0.20600000000000002,3.5479750733440136
0.20700000000000002,3.348884752072551
0.20800000000000002,3.306290028147947
0.209,3.2649893703039368
0.21,3.1718542113723363
0.211,3.3172786089279205
0.212,3.143754602806969
0.213,3.31242657391288
0.214,3.3994020450820255
0.215,3.2500862885817963
0.216,3.1834703925752743
0.217,3.477211597250034
0.218,3.53783895122921
0.219,3.339508984636203
0.22,3.3160726704921615
0.221,3.2566668181031675
0.222,3.359274630722143
0.223,3.2503965740545135
0.224,3.373941088955565
0.225,3.3202470140944973
0.226,3.223405036591976
0.227,3.3821285799888843
0.228,3.4335879550639454
0.229,3.1604340079634046
0.23,3.181697735128153
0.231,3.176982716783411
0.232,3.224837721781979
0.233,3.403864012751959
0.234,3.172435147106037
0.23500000000000001,3.265009264127742
0.23600000000000002,3.2057662139267684
0.23700000000000002,3.32945949847627
0.23800000000000002,3.189062846906271
0.23900000000000002,3.218659553448382
0.24,3.4540811762596055
0.241,3.448631455832233
0.242,3.5726107729213235
0.243,3.168783774045254
0.244,2.9966235942192716
0.245,2.843383573910243
0.246,2.800404283014693
0.247,2.763799779804189
0.248,2.8564559632465345
0.249,2.697085798359062
0.25,2.966019622764521
0.251,3.265010469984194
0.252,3.163919756504355
0.253,3.277066979411279
0.254,3.5764727349859804
0.255,3.5256515101452086
0.256,3.568537865001529
0.257,3.7533574574679633
0.258,3.961457073289326
0.259,4.012512219200133
0.26,4.003031768933928
0.261,4.1049320567316885
0.262,4.096669092741134
0.263,4.30478616474602
0.264,4.2794451710680725
0.265,4.221603893679846
0.266,4.083095378726137
0.267,4.4066009795671155
0.268,4.333640847640047
0.269,4.114481337331554
0.27,4.218877357279786
0.271,4.126733534331776
0.272,4.241017278096641
0.273,4.22447163000011
0.274,4.237982204482325
0.275,4.2449585947871356
0.276,4.304596643959494
0.277,4.277198719622698
0.278,4.12456118245777
0.279,4.17154642823189
0.28,4.258790388329035
0.281,3.971539032646672
0.28200000000000003,3.901404186865606
0.28300000000000003,3.950912623031395
0.28400000000000003,4.08250719190852
0.28500000000000003,4.386992226526789
0.28600000000000003,4.560397204727859
0.28700000000000003,4.698295703316489
0.28800000000000003,4.717346212918746
0.289,4.7876672444543615
0.29,4.777592318801018
0.291,4.8968867784890895
0.292,4.515890571731463
0.293,4.492449692656284
0.294,4.806916246809622
0.295,4.697767807285234
0.296,4.441218551846761
0.297,4.335897839079307
0.298,4.312235389097542
0.299,4.495922282089597
0.3,4.145187904663855
0.301,4.098604122249027
0.302,4.316943249012003
0.303,4.3895631464092775
0.304,4.240438136112371
0.305,4.470151886161738
0.306,4.487941590424417
0.307,4.468975091642925
0.308,4.481100025822393
0.309,4.390676700867248
0.31,4.566762990065171
0.311,4.779124095565706
0.312,4.824834450206929
0.313,4.968614188247686
0.314,4.982228437222068
0.315,4.9244052165285215
0.316,4.95380466414227
0.317,4.892845140609646
0.318,4.886050615615048
0.319,4.865950363930895
0.32,5.153863774766102
0.321,4.840639588558416
0.322,4.764375454968891
0.323,4.90633288778512
0.324,4.77584714865552
0.325,4.7408846696265945
0.326,4.743573313604343
0.327,4.7208991831151454
0.328,4.746696000591199
0.329,4.601185828955182
0.33,4.512374038337286
0.331,4.317834090550566
0.332,4.243071653224657
0.333,4.09686268285424
0.334,3.8200738378641024
0.335,3.7900064623691376
0.336,3.7924967902228284
0.337,3.817280888943328
0.338,3.8215358860802953
0.339,3.9375814694836357
0.34,3.9812553970772075
0.341,3.998157825469395
0.342,4.175692393487613
0.343,4.188732008617145
0.34400000000000003,4.041984569056787
0.34500000000000003,4.168169061267867
0.34600000000000003,4.179787173305026
0.34700000000000003,3.9029128674667435
0.34800000000000003,3.826664424473825
0.34900000000000003,3.6506286469708478
0.35000000000000003,3.701886521892475
0.35100000000000003,3.651219989810569
0.352,3.3417254579658513
0.353,3.1665330688768005
0.354,3.3366801278404497
0.355,3.322234535355032
0.356,3.327739106324948
0.357,3.2668488754771188
0.358,3.2616356110217977
0.359,3.4161486109539263
0.36,3.4547284777022575
0.361,3.381915216365946
0.362,3.373752137086937
0.363,3.5910269567034563
0.364,3.6621044469448663
0.365,3.622242475609921
0.366,3.853705452182651
0.367,3.6579148820931646
0.368,3.2911312521988236
0.369,3.2355828890827087
0.37,3.2502027598220833
0.371,3.285084859807089
0.372,3.0613821844616806
0.373,3.0446665993737954
0.374,2.9711430656136697
0.375,3.1128487286178776
0.376,3.247974107473289
0.377,3.2575103391377285
0.378,3.112189006077026
0.379,3.1667722719121114
0.38,3.1687025787514287
0.381,3.158802423146165
0.382,3.1798140145123712
0.383,3.3264938153320447
0.384,3.186719971176153
0.385,2.9907793269774476
0.386,3.0170804718893853
0.387,3.0884138869848448
0.388,3.0935909105380697
0.389,2.846662612311624
0.39,2.80916676630477
0.391,2.7221020251158095
0.392,2.7119655711544324
0.393,2.7198208608913728
0.394,2.5696694655771104
0.395,2.490918525349593
0.396,2.368954487165282
0.397,2.322902939846795
0.398,2.428430795123976
0.399,2.2831615223909507
0.4,2.318066500889369
0.401,2.337686749457151
0.402,2.2167857845361025
0.403,2.3061275168591253
0.404,2.012427722365798
0.405,2.2032979945199926
0.406,2.33951047958333
0.40700000000000003,2.2948446750050806
0.40800000000000003,2.162877101820582
0.40900000000000003,2.0604427379966426
0.41000000000000003,1.9236588827819068
0.41100000000000003,2.104283143439652
0.41200000000000003,1.960727981116933
0.41300000000000003,1.9894287762058935
0.41400000000000003,1.8229345179399141
0.41500000000000004,1.817036922693326
0.41600000000000004,1.8579095631606766
0.417,1.8084501804925184
0.418,1.918879715100168
0.419,1.907318986981113
0.42,1.9694860241328938
0.421,1.9481508840598059
0.422,1.8330862613458283
0.423,1.8073855333130595
0.424,1.84509296506275
0.425,1.9253923689545207
0.426,1.8635692932268766
0.427,1.7608618762690895
0.428,1.7282012253325174
0.429,1.6572516550750223
0.43,1.63755041237237
0.431,1.5890359306108488
0.432,1.6101265155654305
0.433,1.659297674414697
0.434,1.5561145900063433
0.435,1.567018015057319
0.436,1.508404844339565
0.437,1.5849158407484696
0.438,1.5060242555163317
0.439,1.4171750505743188
0.44,1.300913903297869
0.441,1.2662707290992277
0.442,1.2563571238519007
0.443,1.1809744030315277
0.444,1.1719368092022004
0.445,0.9880473457808732
0.446,0.9878297518449615
0.447,0.9771280897607388
0.448,0.8388415785076595
0.449,0.9137937367067392
0.45,0.9348191351617596
0.451,0.964804537230532
0.452,1.029707633422556
0.453,0.9820359231563422
0.454,0.8963367060052438
0.455,1.0097265725478484
0.456,0.9608739614364934
0.457,0.8378133005191692
0.458,0.7233922865060394
0.459,0.834881762725129
0.46,0.8361766931801378
